object_id,title,object_name,culture,period,date_begin,date_end,country,region,city,geography,medium,classification,description,tags,image_url,image_small_url,object_url,is_public_domain,source,search_keywords,department,dynasty,reign,credit_line
38159,Standing Ganesha,Figure,Cambodia,pre-Angkor period,650,699,,,,,Stone,Sculpture,"Rogers, Louis V. Bell and Fletcher Funds, 1982",Elephants; Ganesha,https://images.metmuseum.org/CRDImages/as/original/DT7384.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT7384.jpg,https://www.metmuseum.org/art/collection/search/38159,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Rogers, Louis V. Bell and Fletcher Funds, 1982"
38945,Hanuman Conversing,Figure,India (Tamil Nadu),Chola period,1000,1099,,,,,Copper alloy,Sculpture,"Purchase, Bequests of Mary Clarke Thompson, Fanny Shapiro, Susan Dwight Bliss, Isaac D. Fletcher, William Gedney Beatty, John L. Cadwalader and Kate Read Blacque, Gifts of Mrs. Samuel T. Peters, Ida H. Ogilvie, Samuel T. Peters and H. R. Bishop, F. C. Bishop and O. M. Bishop, Rogers, Seymour and Fletcher Funds, and other gifts, funds and bequests from various donors, by exchange, 1982",Deities,https://images.metmuseum.org/CRDImages/as/original/DT5250.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT5250.jpg,https://www.metmuseum.org/art/collection/search/38945,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Purchase, Bequests of Mary Clarke Thompson, Fanny Shapiro, Susan Dwight Bliss, Isaac D. Fletcher, William Gedney Beatty, John L. Cadwalader and Kate Read Blacque, Gifts of Mrs. Samuel T. Peters, Ida H. Ogilvie, Samuel T. Peters and H. R. Bishop, F. C. Bishop and O. M. Bishop, Rogers, Seymour and Fletcher Funds, and other gifts, funds and bequests from various donors, by exchange, 1982"
454738,Goa Stone and Gold Case,Goa stone and container,,,1675,1725,India,Goa,,Probably made in,"Container: gold; pierced, repoussé, with cast legs and finials
Goa stone: compound of organic and inorganic materials",Metal,"Rogers Fund, 2004",Animals; Griffins; Peacocks; Dogs; Monkeys; Flowers,https://images.metmuseum.org/CRDImages/is/original/DP116018.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP116018.jpg,https://www.metmuseum.org/art/collection/search/454738,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Rogers Fund, 2004"
456949,Great Indian Fruit Bat,Painting,,,1752,1807,India,,Calcutta,Made in,"Pencil, ink, and opaque watercolor on paper",Paintings,"Purchase, Anonymous Gift, Cynthia Hazen Polsky Gift, Virginia G. LeCount Bequest, in memory of The LeCount Family, 2007 Benefit Fund, Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest, and Gift of Dr. Mortimer D. Sackler, Theresa Sackler and Family,  2008",Bats,https://images.metmuseum.org/CRDImages/is/original/DP167067.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP167067.jpg,https://www.metmuseum.org/art/collection/search/456949,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Purchase, Anonymous Gift, Cynthia Hazen Polsky Gift, Virginia G. LeCount Bequest, in memory of The LeCount Family, 2007 Benefit Fund, Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest, and Gift of Dr. Mortimer D. Sackler, Theresa Sackler and Family,  2008"
755092,The Lightning Testimonies,Time-Based Media; Video; Installation,,,2007,2007,,,,,"Eight-channel digital video installation, black-and-white and color, sound, 32 min., 31 sec.",Variable Media,"Gift of Radhika Chopra, Asha Jadeja, Dipti Mathur and Kiran Nadar, Chairperson, Kiran Nadar Museum of Art, India, 2022",,,,https://www.metmuseum.org/art/collection/search/755092,False,The Metropolitan Museum of Art Collection API,India,Modern and Contemporary Art,,,"Gift of Radhika Chopra, Asha Jadeja, Dipti Mathur and Kiran Nadar, Chairperson, Kiran Nadar Museum of Art, India, 2022"
38970,"Seated Ascetic, Deified King, Agni (The God of Fire)",Figure,"India (Kaushambi, Uttar Pradesh)",,150,350,,,,,Bronze,Sculpture,"Gift of Frank Weinstein, 1984",Gupta,https://images.metmuseum.org/CRDImages/as/original/DP155519.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP155519.jpg,https://www.metmuseum.org/art/collection/search/38970,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Gift of Frank Weinstein, 1984"
451270,"""Shah Jahan on a Terrace, Holding a Pendant Set With His Portrait"", Folio from the Shah Jahan Album",Album leaf,,,1515,1628,India,,,Attributed to,"Ink, opaque watercolor, and gold on paper",Codices,"Purchase, Rogers Fund and The Kevorkian Foundation Gift, 1955",Men; Portraits,https://images.metmuseum.org/CRDImages/is/original/DP246547.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP246547.jpg,https://www.metmuseum.org/art/collection/search/451270,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Purchase, Rogers Fund and The Kevorkian Foundation Gift, 1955"
437769,Clothing the Naked,Painting,,,1656,1666,,,,,Oil on canvas,Paintings,"Gift of Mr. and Mrs. Charles Wrightsman, 1984",Men,https://images.metmuseum.org/CRDImages/ep/original/DP-15762-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15762-001.jpg,https://www.metmuseum.org/art/collection/search/437769,True,The Metropolitan Museum of Art Collection API,India,European Paintings,,,"Gift of Mr. and Mrs. Charles Wrightsman, 1984"
912179,Vishnu and Lakshmi (Sri Laxmi Narayan),Lithograph,"India, Mathura, Uttar Pradesh",,1930,1950,,,,,Photo-offset lithograph with glitter on paper,Prints,"Richard Greenbaum Fund, 2024",,,,https://www.metmuseum.org/art/collection/search/912179,False,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Richard Greenbaum Fund, 2024"
78257,Kali,Chromolithograph,"India, Kolkata, West Bengal,",,1875,1905,,,,,Chromolithograph on paper,Prints,"Purchase, Anonymous Gift, 2013",Goddess; Shiva; Hinduism,https://images.metmuseum.org/CRDImages/as/original/DP702072.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP702072.jpg,https://www.metmuseum.org/art/collection/search/78257,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Purchase, Anonymous Gift, 2013"
849507,Yashoda and Gopal,Lithograph,"India, Kolkata, West Bengal",,1883,1883,,,,,"Lithograph with black ink, watercolor, and glaze on paper",Prints,"Purchase, Robert and Bobbie Falk Philanthropic Fund Gift, 2021",,https://images.metmuseum.org/CRDImages/as/original/DP-22769-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-22769-001.jpg,https://www.metmuseum.org/art/collection/search/849507,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Purchase, Robert and Bobbie Falk Philanthropic Fund Gift, 2021"
851478,Sri Ganesh in Om,Lithography,"India, Mumbai, Maharashtra",,1937,1939,,,,,Photo-offset lithograph on paper,Prints,"Gift of John and Fausta Eskenazi, 2025",,,,https://www.metmuseum.org/art/collection/search/851478,False,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Gift of John and Fausta Eskenazi, 2025"
453312,Jewelry Elements,Necklace,,,1375,1599,Iran or Central Asia,,,Attributed to,"Gold sheet; worked, chased, and set  with turquoise, gray chalcedony, and glass",Jewelry,"Purchase, Rogers Fund and Habib Anavian Gift, 1989",,https://images.metmuseum.org/CRDImages/is/original/DP236378.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP236378.jpg,https://www.metmuseum.org/art/collection/search/453312,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Purchase, Rogers Fund and Habib Anavian Gift, 1989"
446561,"""Alexander is Lowered into the Sea"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Folio from an illustrated manuscript,,,1572,1623,India,,,Attributed to,"Main support: Ink, watercolor, gold on paper
Margins: Gold on dyed paper",Codices,"Gift of Alexander Smith Cochran, 1913",Alexander The Great; Men; Boats,https://images.metmuseum.org/CRDImages/is/original/DP120802.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP120802.jpg,https://www.metmuseum.org/art/collection/search/446561,True,The Metropolitan Museum of Art Collection API,India; China,Islamic Art,,,"Gift of Alexander Smith Cochran, 1913"
206968,Commode,Commode,,,1775,1795,,,,,"Oak veneered with ebony, mahogany, rosewood, Japanese lacquer panels, rosso levanto marble, gilt bronze",Woodwork-Furniture,"The Jack and Belle Linsky Collection, 1982",Birds; Flowers,https://images.metmuseum.org/CRDImages/es/original/DT8880.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DT8880.jpg,https://www.metmuseum.org/art/collection/search/206968,True,The Metropolitan Museum of Art Collection API,India,European Sculpture and Decorative Arts,,,"The Jack and Belle Linsky Collection, 1982"
437898,"Madame Grand (Noël Catherine Vorlée, 1761–1835)",Painting,,,1783,1783,,,,,Oil on canvas,Paintings,"Bequest of Edward S. Harkness, 1940",Portraits; Women,https://images.metmuseum.org/CRDImages/ep/original/DP320094.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP320094.jpg,https://www.metmuseum.org/art/collection/search/437898,True,The Metropolitan Museum of Art Collection API,India,European Paintings,,,"Bequest of Edward S. Harkness, 1940"
444863,Coin with Sign of Libra,Coin,,,1624,1626,India,,Agra,Attributed to,Gold,Coins,"Bequest of Joseph H. Durkee, 1898",Scales,https://images.metmuseum.org/CRDImages/is/original/DP27.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP27.jpg,https://www.metmuseum.org/art/collection/search/444863,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Bequest of Joseph H. Durkee, 1898"
444867,Coin with Sign of Leo,Coin,,,1623,1625,India,,Agra,Made in,Gold,Coins,"Bequest of Joseph H. Durkee, 1898",Lions; Zodiac,https://images.metmuseum.org/CRDImages/is/original/DP33.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP33.jpg,https://www.metmuseum.org/art/collection/search/444867,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Bequest of Joseph H. Durkee, 1898"
444866,Coin,Coin,,,1618,1620,India,,Agra,Made in,Gold,Coins,"Bequest of Joseph H. Durkee, 1898",Bulls; Zodiac,https://images.metmuseum.org/CRDImages/is/original/DP31.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP31.jpg,https://www.metmuseum.org/art/collection/search/444866,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Bequest of Joseph H. Durkee, 1898"
444865,Coin,Coin,,,1621,1622,India,,Agra,Made in,Gold,Coins,"Bequest of Joseph H. Durkee, 1898",Persian; Zodiac,https://images.metmuseum.org/CRDImages/is/original/DP29.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP29.jpg,https://www.metmuseum.org/art/collection/search/444865,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Bequest of Joseph H. Durkee, 1898"
444859,Coin,Coin,,,1618,1620,India,,Agra,Made in,Gold,Coins,"Bequest of Joseph H. Durkee, 1898",Fish,https://images.metmuseum.org/CRDImages/is/original/DP25.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP25.jpg,https://www.metmuseum.org/art/collection/search/444859,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Bequest of Joseph H. Durkee, 1898"
447298,"""Kai Kavus Attempts to Fly to Heaven"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,,,1425,1475,India,,,Attributed to,"Image: Ink, opaque watercolor, and gold on paper
Margins: Ink and gold on dyed paper",Codices,"The Grinnell Collection, Bequest of William Milne Grinnell, 1920",Birds; Men,https://images.metmuseum.org/CRDImages/is/original/DP234079.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP234079.jpg,https://www.metmuseum.org/art/collection/search/447298,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"The Grinnell Collection, Bequest of William Milne Grinnell, 1920"
55406,A Large Elephant Recently Imported from Overseas (Shinto hakurai no daizō),Woodblock print,Japan,Edo period (1615–1868),1863,1863,,,,,Diptych of woodblock prints (nishiki-e); ink and color on paper,Prints,"Gift of Lincoln Kirstein, 1959",Men; Women; Elephants,https://images.metmuseum.org/CRDImages/as/original/DP147688.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP147688.jpg,https://www.metmuseum.org/art/collection/search/55406,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Gift of Lincoln Kirstein, 1959"
73540,A Large Elephant Recently Imported from Overseas (Shinto hakurai no daizō),Woodblock print,Japan,Edo period (1615–1868),1863,1863,,,,,Diptych of woodblock prints (nishiki-e); ink and color on paper,Prints,"Bequest of William S. Lieberman, 2005",Men; Women; Elephants,https://images.metmuseum.org/CRDImages/as/original/DP148102.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP148102.jpg,https://www.metmuseum.org/art/collection/search/73540,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Bequest of William S. Lieberman, 2005"
451286,"""Rosette Bearing the Names and Titles of Shah Jahan"", Folio from the Shah Jahan Album",Album leaf,,,1605,1670,India,,,Made in,"Ink, opaque watercolor, and gold on paper",Codices,"Purchase, Rogers Fund and The Kevorkian Foundation Gift, 1955",Calligraphy,https://images.metmuseum.org/CRDImages/is/original/DP240657.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP240657.jpg,https://www.metmuseum.org/art/collection/search/451286,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Purchase, Rogers Fund and The Kevorkian Foundation Gift, 1955"
848948,Small Indian Sky,Painting,British,,1990,1990,,,,,Oil on wood in artist frame,Paintings,"Gift of Antony Peattie, in memory of his partner, Howard Hodgkin, 2022",,,,https://www.metmuseum.org/art/collection/search/848948,False,The Metropolitan Museum of Art Collection API,India,Modern and Contemporary Art,,,"Gift of Antony Peattie, in memory of his partner, Howard Hodgkin, 2022"
435762,Virgin and Child,Painting,,,1455,1460,,,,,Oil on wood,Paintings,"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",Madonna and Child,https://images.metmuseum.org/CRDImages/ep/original/DP-20589-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20589-001.jpg,https://www.metmuseum.org/art/collection/search/435762,True,The Metropolitan Museum of Art Collection API,India,European Paintings,,,"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915"
448587,Panel from a Tent Lining (Qanat),Panel,,,1600,1699,India,Deccan,,Attributed to,"Cotton; plain weave, mordant dyed and painted, resist-dyed",Textiles-Painted and/or Printed,"Rogers Fund, 1931",Flowers; Plants; Leaves,https://images.metmuseum.org/CRDImages/is/original/DP212659.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP212659.jpg,https://www.metmuseum.org/art/collection/search/448587,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Rogers Fund, 1931"
448183,"""Krishna Holds Up Mount Govardhan to Shelter the Villagers of Braj"", Folio from a Harivamsa (The Legend of Hari (Krishna))",Folio from an illustrated manuscript,,,1565,1620,present-day Pakistan,,probably Lahore,Made in,"Ink, opaque watercolor, and gold on paper",Codices,"Purchase, Edward C. Moore Jr. Gift, 1928",Animals; Men; Mountains; Krishna,https://images.metmuseum.org/CRDImages/is/original/DP231327.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP231327.jpg,https://www.metmuseum.org/art/collection/search/448183,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Purchase, Edward C. Moore Jr. Gift, 1928"
265215,"Jaipur, India",Photograph,,,1948,1948,,,,,Gelatin silver print,Photographs,"Ford Motor Company Collection, Gift of Ford Motor Company and John C. Waddell, 1987",Men; Elephants; Horses; Street Scene; Students; Teachers,,,https://www.metmuseum.org/art/collection/search/265215,False,The Metropolitan Museum of Art Collection API,India; China,Photographs,,,"Ford Motor Company Collection, Gift of Ford Motor Company and John C. Waddell, 1987"
38012,Melancholy Courtesan,Painting,"India (Rajasthan, Bundi, or Kota [?])",,1740,1760,,,,,"Ink, gold and opaque watercolor on paper",Paintings,"Purchase, Evelyn Kranes Kossak and Josephine L. Berger-Nadler Gifts and funds from various donors, 1995",Women,https://images.metmuseum.org/CRDImages/as/original/DT3878.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT3878.jpg,https://www.metmuseum.org/art/collection/search/38012,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Purchase, Evelyn Kranes Kossak and Josephine L. Berger-Nadler Gifts and funds from various donors, 1995"
436485,Vanitas Still Life,Painting,,,1603,1603,,,,,Oil on wood,Paintings,"Charles B. Curtis, Marquand, Victor Wilbour Memorial, and The Alfred N. Punnett Endowment Funds, 1974",Skulls; Flowers; Still Life; Money; Vases,https://images.metmuseum.org/CRDImages/ep/original/DP143209.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP143209.jpg,https://www.metmuseum.org/art/collection/search/436485,True,The Metropolitan Museum of Art Collection API,India,European Paintings,,,"Charles B. Curtis, Marquand, Victor Wilbour Memorial, and The Alfred N. Punnett Endowment Funds, 1974"
453193,"""Kai Khusrau Crosses the Sea"", Folio from a Shahnama (Book of Kings) of Firdausi",Folio from an illustrated manuscript,,,1585,1635,India,Deccan,Bijapur,Attributed to,"Ink, opaque watercolor, and gold on paper",Codices,"Gift of Wendy Findlay, 1982",Men; Fish; Ships,https://images.metmuseum.org/CRDImages/is/original/DP215857.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP215857.jpg,https://www.metmuseum.org/art/collection/search/453193,True,The Metropolitan Museum of Art Collection API,India,Islamic Art,,,"Gift of Wendy Findlay, 1982"
37857,Bhairavi Ragini: Folio from a ragamala series (Garland of Musical Modes),Folio,"India (Himachal Pradesh, Mandi)",,1630,1660,,,,,"Opaque watercolor, silver, gold and ink on paper",Paintings,"Rogers Fund, 1958",Women; Lotuses; Trees,https://images.metmuseum.org/CRDImages/as/original/DP153179.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP153179.jpg,https://www.metmuseum.org/art/collection/search/37857,True,The Metropolitan Museum of Art Collection API,India,Asian Art,,,"Rogers Fund, 1958"
